Id,TagCount,TagName,Excerpt,CreationDate,normalised_pop,SOJobs,Udemy
128720,275,xcuitest,Apple's XCUITest framework for UI Testing on iOS and Mac OS.,2017-09-27 09:37:39,0.3911806543385491,True,False
130040,272,aws-fargate,"AWS Fargate is a service within Amazon Web Services that allows for running containers without managing servers or clusters. Use this tag for questions about AWS Fargate. For context, also tag your question with [tag:Amazon-ECS] or [tag:Amazon-EKS] to denote which managed container service you're using.",2017-12-04 18:11:33,0.4283464566929134,True,False
126479,272,storybook,"Storybook is a development environment for Javascript UI components. It allows you to browse a component library, view the different states of each component (isolated from the rest of your app), and interactively develop and test components.",2017-06-10 09:14:02,0.33497536945812806,False,True
123339,272,v-for,V-for is a directive within Vue.js which iterates over items in a list.,2018-07-03 21:39:35,0.6415094339622641,False,True
124078,269,mongodb-atlas,"MongoDB Atlas is a cloud service for running, monitoring, and maintaining MongoDB deployments, including the provisioning of dedicated servers for the MongoDB instances.",2017-07-18 12:01:04,0.3475452196382429,False,True
129485,267,ksql,KSQL is a Streaming SQL Engine for Apache Kafka.,2017-11-02 13:06:25,0.4002998500749625,True,False
129557,266,magento2.2,Use this tag questions related to Magento 2.2 version of PHP eCommerce software and platform. Questions should be related to writing code for Magento. General Magento questions may be asked on https://magento.stackexchange.com,2017-12-14 15:53:16,0.4256,True,False
133884,258,google-cloud-build,"Cloud Build lets you build software quickly across all languages. Get complete control over defining custom workflows for building, testing, and deploying across multiple environments such as VMs, serverless, Kubernetes, or Firebase.

Cloud Build is a service that executes your builds on Google Cloud Platform infrastructure. 

",2018-07-31 14:38:39,0.6515151515151515,True,False
124708,254,electron-packager,Use electron-packager for questions related to the packaging module for Electron apps,2017-08-14 18:06:21,0.34002677376171353,True,False
126782,251,xcode9-beta,"'Xcode 9 - Beta' is the beta release of Xcode Tool. Xcode is the complete developer toolset used to create apps for Apple TV, Apple Watch, iPad, iPhone, and Mac. The Xcode development environment bundles the Instruments analysis tool, Simulator, and the OS frameworks in the form of tvOS SDKs, watchOS SDKs, iOS SDKs, and macOS SDKs.",2017-10-25 12:33:19,0.3718518518518519,False,True
122795,249,kibana-5,"Kibana is an open source analytics and visualization platform designed to work with Elasticsearch. You use Kibana to search, view, and interact with data stored in Elasticsearch indices. You can easily perform advanced data analysis and visualize your data in a variety of charts, tables, and maps.",2017-06-12 02:10:18,0.3074074074074074,False,True
130194,247,element-ui,"Element UI, is a Vue 2.0 based component library",2017-12-13 13:07:35,0.39456869009584666,True,True
124929,245,svelte,"Svelte is a radical approach to building user interfaces. Instead of shipping a JavaScript library to the browser, Svelte compiles your code into tiny standalone modules that'll try to make the browser do as little work as possible.",2017-02-25 14:04:54,0.26717557251908397,True,False
122386,238,spring-cloud-contract,For questions related to Spring Cloud Contract project,2018-09-06 10:59:05,0.6629526462395543,True,False
123586,230,microsoft-flow,Use this tag for any development issue related to Microsoft Flow integration,2017-03-02 20:00:03,0.25219298245614036,True,False
124319,230,reactive-forms,Questions about Angular Reactive Forms(not template-driven forms). Use this tag for questions related to reactive-forms. Please mention the version of the angular used where you see the issue.,2018-11-11 17:08:54,0.7849829351535836,True,True
125733,230,apache-airflow,"Airflow is a platform to programmatically author, schedule, and monitor workflows.",2017-09-29 07:08:15,0.3281027104136947,True,False
127861,225,go-ethereum,go-ethereum also known as geth is a golang implementation of the Ethereum protocol.,2017-09-15 20:15:42,0.3146853146853147,True,True
132122,221,rasa-core,"Rasa is a framework for building conversational software: Messenger/Slack bots, Alexa skills, etc
Use this tag to mark questions related to Rasa Core.

For Rasa NLU use rasa-nlu tag",2018-04-05 15:22:27,0.43079922027290446,True,False
129319,221,spring-camel,Spring wrapper over Apache Camel,2017-10-24 09:48:16,0.3269230769230769,True,False
128283,219,angular4-httpclient,Use this tag for only for questions related to the HttpClient service included in HttpClientModule of Angular version 4,2017-09-07 07:49:32,0.3029045643153527,True,False
123609,215,docker-swarm-mode,"Swarm mode refers to cluster management and orchestration features embedded in Docker Engine. When you initialize a new swarm (cluster) or join nodes to a swarm, the Docker Engine runs in swarm mode.",2018-06-14 17:15:56,0.4853273137697517,True,True
128007,215,elasticsearch-painless,Painless is a scripting language that is purpose-built for Elasticsearch. It was introduced with Elasticsearch 5.0. Painless can be used anywhere in Elasticsearch where scripts can normally be run by specifying the 'lang' parameter as 'painless'. ,2017-08-15 13:44:02,0.28820375335120646,False,True
122894,215,telegraf,"Telegraf  is an open source, plugin-driven agent for collecting and reporting metrics written in Go with no external dependencies.",2017-07-14 06:48:59,0.2763496143958869,True,False
125838,214,jss,Use this tag for questions about JSS - a Javascript tool for CSS.,2018-01-15 05:50:21,0.3608768971332209,True,False
131099,211,cryptocurrency,"a digital currency in which encryption techniques are used to regulate the generation of units of currency and verify the transfer of funds. Cryptocurrency can be mined and stored into an electronic wallet, locally on a computer or flash drive. ",2018-02-07 18:51:23,0.3701754385964912,True,True
130282,204,parceljs,"Blazing fast, zero configuration web application bundler",2017-12-27 14:13:25,0.3333333333333333,True,False
123672,203,amazon-rekognition,"Amazon Rekognition provides image analysis as a service. Use this tag for questions regarding Rekognition's API, CLI, or SDKs.",2016-12-15 14:32:49,0.20525783619817997,False,True
123556,203,amazon-lightsail,QUESTIONS ABOUT SERVER ADMINISTRATION ARE OFF-TOPIC. Consider https://serverfault.com for those. Virtual Private Server (VPS) platform from Amazon Web Services,2016-12-09 21:38:31,0.20402010050251257,False,True
127549,201,lottie,Questions regarding Airbnb's Lottie,2018-01-28 06:24:52,0.34655172413793106,True,True
128178,200,stenciljs,"Stencil is a compiler created by the Ionic Framework team that generates Web Components (more specifically, Custom Elements). Stencil combines the best concepts of the most popular frameworks into a simple build-time tool.
 ",2017-08-24 07:08:14,0.27137042062415195,True,False
127383,190,express-graphql,GraphQL HTTP Server Middleware,2017-07-13 09:59:31,0.24390243902439024,True,False
132868,189,generative-adversarial-network,"Generative adversarial networks (GANs) are a class of artificial intelligence algorithms used in unsupervised (and semi-supervised) machine learning, implemented by a system of two neural networks contesting with each other in a zero-sum game framework.",2018-05-18 18:43:48,0.4021276595744681,True,True
131956,188,ngxs,🚀 NGXS - Provides State Management for Angular apps based on a Event Sourcing model.,2018-04-11 20:54:53,0.3708086785009862,True,False
129580,187,geth,Go implementation of command line tools for Ethereum blockchain,2018-01-21 07:39:51,0.3185689948892675,True,True
131742,185,seq2seq,Seq2Seq is a sequence to sequence learning add-on for the python deep learning library. ,2018-03-16 05:23:50,0.34709193245778613,True,True
123139,183,watson-discovery,Use this tag to ask questions about the IBM Watson Discovery service.,2016-11-17 20:35:42,0.17994100294985252,False,True
122879,183,azure-analysis-services,Related to Analysis Services running as the platform-as-a-service offering in Microsoft's Azure cloud. ,2016-11-04 00:53:34,0.17766990291262136,True,False
125642,180,recharts,"Recharts is a composable charting library built on React components and D3

",2017-11-22 17:51:23,0.2782071097372488,True,False
123753,177,fasttext,fastText is a library for efficient learning of word representations and sentence classification.,2016-12-21 14:47:57,0.18006103763987794,True,True
133648,176,vaadin-flow,"Vaadin Flow (a.k.a. Vaadin 10) is the new generation of the user-interface toolkit for building professional-looking, business-oriented single-page web apps. Now based on standard Web Components technology.",2018-07-06 19:12:53,0.4180522565320665,True,False
129476,175,apache-superset,Superset is an open source business intelligence web application that allows data exploration,2017-11-02 11:23:57,0.2623688155922039,True,False
132666,175,sap-cloud-platform,SAP Cloud Platform is an open platform-as-a-service providing unique in-memory database and business application services to power your digital enterprise,2018-05-08 09:10:42,0.3645833333333333,True,False
130840,173,amazon-neptune,"For questions related to Amazon Neptune, a graph database service which supports both Property Graph and RDF graph models, as well as their respective query languages Apache TinkerPop Gremlin and SPARQL.",2018-01-23 21:51:42,0.29572649572649573,True,False
125664,167,nextjs,A framework for server-rendered or statically-exported React apps.,2017-11-17 07:08:50,0.2561349693251534,True,False
123578,166,api-ai,"Api.ai has been renamed to Dialogflow and is a Conversational User Experience Platform. Build brand-unique, natural language interactions for bots, applications, services, and devices. ",2017-01-18 03:12:30,0.17382198952879582,True,False
128262,164,ktor,Ktor is a Kotlin Web framework developed by JetBrains,2017-08-28 09:35:49,0.22373806275579808,True,False
127292,162,application.properties,application.properties is the configuration file to configure dynamic properties for the application. It holds configuration properties in the form of key-value pair,2017-07-14 08:23:21,0.20822622107969152,False,True
123106,162,tidytext,The tidytext package provides tools for text mining using tidy data principles in R.,2016-11-16 16:13:28,0.15913555992141454,False,True
127606,161,ibm-cloud-private,"Questions related to the ""IBM Cloud private"" offering.",2017-07-21 18:21:04,0.20881971465629054,True,False
122882,160,yoast,Yoast is a WordPress plugin for website and search engine optimization. Use this tag if you have a question that is directly related to Yoast.,2017-08-04 21:05:41,0.21136063408190225,True,False
129593,159,aws-elasticsearch,"Use this tag for questions related to AWS Elastic search, which is an open-source, RESTful, distributed search and analytics engine built on Apache Lucene. Since the first version of Elasticsearch was released in 2010, it has quickly become the most popular search engine, and is commonly used for log analytics, full-text search, and operational intelligence use cases. ",2017-11-21 17:13:18,0.24537037037037038,True,False
128649,157,open-liberty,"Open Liberty is a highly composable, fast to start, dynamic application server runtime environment distributed under the EPLv1 license.",2017-09-19 13:02:39,0.22081575246132207,False,True
126012,155,debezium,"Debezium is an open source distributed platform to stream database changes.  Use this tag for questions related to using, configuring or troubleshooting Debezium.",2017-10-14 10:28:41,0.2259475218658892,True,False
124045,155,mixed-integer-programming,,2017-01-10 18:04:47,0.16095534787123572,True,False
126088,154,opencv-python,"THIS TAG IS PENDING REMOVAL. Instead, please use [opencv] and [python] tags. (More information: https://meta.stackoverflow.com/questions/385792)

This tag is used when asking questions related to OpenCV, exclusively when Python is used as the programming language. The tag does not suit any question pertaining to OpenCV for any other languages",2017-04-27 14:56:07,0.17990654205607476,False,True
128793,150,openshift-3,,2017-10-01 06:56:46,0.2145922746781116,True,False
131307,144,alibaba-cloud,"Alibaba Cloud (www.alibabacloud.com), a subsidiary of Alibaba Group, is a global cloud computing company. Alibaba Cloud provides a suite of cloud computing services that covers elastic computing, object storage, relational database, big data analysis, and artificial intelligence in fifteen geographical regions around the globe.  ",2018-02-19 19:19:33,0.25806451612903225,True,False
126699,144,google-iam,Cloud Identity and Access Management (Cloud IAM) enables you to create and manage permissions for Google Cloud Platform resources. Cloud IAM unifies access control for Cloud Platform services into a single system and presents a consistent set of operations.,2018-10-12 05:28:49,0.4458204334365325,True,False
134030,144,typescript3.0,"Tag for questions specific to new features in TypeScript 3.x. For general TypeScript questions, the correct tag is TypeScript.",2018-08-05 12:35:53,0.36828644501278773,False,True
132327,143,capacitor,"Capacitor is a cross-platform app runtime that allows developers to build web apps that run natively on iOS, Android, Electron and the web.",2018-04-17 19:04:55,0.28542914171656686,True,False
126060,140,darknet,"Darknet is an overlay network to the internet that can only be accessed by specialized software, configurations and special authorizations, and often makes use of non-standard communication protocols in order for it to be deliberately inaccessible by the internet.",2017-06-19 12:29:32,0.17434620174346202,True,False
122358,140,face-api,"Face API is a cloud-based service that provides advanced algorithm for face detection, verification, identification, and more.",2017-09-23 21:20:05,0.19801980198019803,False,True
133964,138,kusto,"Kusto is the internal codename of Azure Data Explorer. It is a big data analytics cloud platform optimized for interactive, ad-hoc queries.  please use this tag for any question or challenge such as creating a new Data Explorer cluster, database or table, ingesting data or performing a complex query",2018-07-30 05:13:35,0.34760705289672544,True,False
128141,137,twilio-functions,"Twilio Functions provides a serverless environment for you to build and run your code, easily interacting with other Twilio APIs and getting to production faster.",2017-08-21 16:56:37,0.18513513513513513,True,False
130186,135,aws-cloud9,"AWS Cloud9 is a cloud-based integrated development environment (IDE) that lets you to write, run, and debug code from any machine with just a browser. The Cloud9 IDE provides the software and tooling needed for dynamic programming languages including JavaScript, Python, PHP, Ruby, Go, and C++.",2017-12-13 06:11:05,0.21565495207667731,False,True
